   6.5416455e-01	   2.6164342e-01	   6.3485415e-01	   2.4713675e-01	   6.3950467e-01	   2.3884740e-01	   2.5134197e-01	
   6.6879158e-01	   2.7528295e-01	   6.4948078e-01	   2.6036283e-01	   6.5686816e-01	   2.5355250e-01	   2.6730830e-01	
   6.8314292e-01	   2.8921227e-01	   6.6379283e-01	   2.7381875e-01	   6.7165107e-01	   2.6663741e-01	   2.8151981e-01	
   6.9721281e-01	   3.0342581e-01	   6.7793270e-01	   2.8767581e-01	   6.8628871e-01	   2.8003511e-01	   2.9620091e-01	
   7.1099564e-01	   3.1791789e-01	   6.9180379e-01	   3.0182759e-01	   7.0079809e-01	   2.9379299e-01	   3.1137991e-01	
   7.2448589e-01	   3.3268270e-01	   7.0540120e-01	   3.1626861e-01	   7.1718192e-01	   3.1001708e-01	   3.2927235e-01	
   7.3767817e-01	   3.4771435e-01	   7.1861660e-01	   3.3085597e-01	   7.2864532e-01	   3.2178223e-01	   3.4234311e-01	
   7.5056719e-01	   3.6300682e-01	   7.3162412e-01	   3.4575510e-01	   7.4204165e-01	   3.3604124e-01	   3.5821279e-01	
   7.6314781e-01	   3.7855400e-01	   7.4426981e-01	   3.6087731e-01	   7.5519276e-01	   3.5062924e-01	   3.7449050e-01	
   7.7541499e-01	   3.9434966e-01	   7.5666714e-01	   3.7632801e-01	   7.7037925e-01	   3.6821398e-01	   3.9422482e-01	
   7.8736383e-01	   4.1038750e-01	   7.6876014e-01	   3.9203780e-01	   7.8301889e-01	   3.8347796e-01	   4.1143551e-01	
   7.9898954e-01	   4.2666108e-01	   7.8045347e-01	   4.0783263e-01	   7.9518527e-01	   3.9873526e-01	   4.2872209e-01	
   8.1028747e-01	   4.4316391e-01	   7.9195457e-01	   4.2398478e-01	   8.0706656e-01	   4.1424733e-01	   4.4641651e-01	
   8.2125311e-01	   4.5988938e-01	   8.0306134e-01	   4.4027110e-01	   8.1688440e-01	   4.2757443e-01	   4.6169147e-01	
   8.3188206e-01	   4.7683080e-01	   8.1387600e-01	   4.5686458e-01	   8.3031219e-01	   4.4656718e-01	   4.8363333e-01	
   8.4217009e-01	   4.9398140e-01	   8.2435450e-01	   4.7367699e-01	   8.4134716e-01	   4.6287617e-01	   5.0258806e-01	
   8.5211307e-01	   5.1133432e-01	   8.3443140e-01	   4.9051724e-01	   8.5213691e-01	   4.7946930e-01	   5.2207205e-01	
   8.6170703e-01	   5.2888262e-01	   8.4428838e-01	   5.0772170e-01	   8.6254656e-01	   4.9609488e-01	   5.4192200e-01	
   8.7094813e-01	   5.4661928e-01	   8.5380503e-01	   5.2512206e-01	   8.7268108e-01	   5.1297802e-01	   5.6246762e-01	
   8.7983267e-01	   5.6453719e-01	   8.6291501e-01	   5.4263011e-01	   8.8249761e-01	   5.3019375e-01	   5.8348993e-01	
   8.8835710e-01	   5.8262920e-01	   8.7166822e-01	   5.6032633e-01	   8.9192307e-01	   5.4742533e-01	   6.0492291e-01	
   8.9651800e-01	   6.0088806e-01	   8.8007205e-01	   5.7809278e-01	   9.0110219e-01	   5.6484652e-01	   6.2718267e-01	
   9.0431212e-01	   6.1930648e-01	   8.8819735e-01	   5.9617253e-01	   9.1144907e-01	   5.8545220e-01	   6.5430508e-01	
   9.1173634e-01	   6.3787710e-01	   8.9596988e-01	   6.1442744e-01	   9.1991442e-01	   6.0325921e-01	   6.7840316e-01	
   9.1878769e-01	   6.5659247e-01	   9.0335812e-01	   6.3278931e-01	   9.2672372e-01	   6.1823571e-01	   6.9931419e-01	
   9.2546334e-01	   6.7544512e-01	   9.1030896e-01	   6.5113216e-01	   9.3457317e-01	   6.3637769e-01	   7.2548035e-01	
   9.3176063e-01	   6.9442751e-01	   9.1698302e-01	   6.6970599e-01	   9.4327927e-01	   6.5770131e-01	   7.5825810e-01	
   9.3767704e-01	   7.1353203e-01	   9.2331194e-01	   6.8848325e-01	   9.4923836e-01	   6.7303598e-01	   7.8332513e-01	
   9.4321020e-01	   7.3275105e-01	   9.2927177e-01	   7.0740318e-01	   9.5722258e-01	   6.9485581e-01	   8.2301977e-01	
   9.4835790e-01	   7.5207688e-01	   9.3485692e-01	   7.2644790e-01	   9.6347964e-01	   7.1323282e-01	   8.6170931e-01	
   9.5311808e-01	   7.7150179e-01	   9.3999678e-01	   7.4531795e-01	   9.6947998e-01	   7.3198783e-01	   9.1368202e-01	
   9.5748884e-01	   7.9101802e-01	   9.4486351e-01	   7.6450346e-01	   9.7521007e-01	   7.5109148e-01	             NaN	
   9.6146842e-01	   8.1061776e-01	   9.4934830e-01	   7.8379812e-01	   9.8054188e-01	   7.7012628e-01	             NaN	
   9.6505524e-01	   8.3029316e-01	   9.5345019e-01	   8.0319890e-01	   9.8552841e-01	   7.8935885e-01	             NaN	
   9.6824785e-01	   8.5003636e-01	   9.5716677e-01	   8.2269243e-01	   9.9085581e-01	   8.1197453e-01	             NaN	
