0.855466  0.505710  0.871366  0.532689  0.828890  0.440485  0.827496  
0.865174  0.523193  0.880374  0.550327  0.834459  0.448573  1.443017  
0.874532  0.540867  0.894620  0.580116  0.836353  0.451356  1.207964  
0.883533  0.558725  0.907881  0.610368  0.845413  0.464937  1.354831  
0.892176  0.576760  0.915368  0.628753  0.868026  0.501093  0.954052  
0.900457  0.594963  0.922446  0.647170  0.886022  0.532581  1.431634  
0.908372  0.613329  0.929188  0.665786  0.902956  0.564769  1.394976  
0.915918  0.631850  0.935563  0.684551  0.912865  0.585363  1.163421  
0.923093  0.650519  0.941569  0.703460  0.918286  0.597273  0.950108  
0.929892  0.669327  0.949016  0.728928  0.923570  0.609299  0.650274  
0.936315  0.688268  0.954125  0.748000  0.938501  0.645768  1.049296  
0.942357  0.707334  0.958866  0.767223  0.945490  0.664259  1.278191  
0.948017  0.726517  0.963225  0.786557  0.946613  0.667324  1.274394  
0.953293  0.745809  0.968429  0.812431  0.948853  0.673512  0.803468  
0.958181  0.765203  0.972446  0.835255  0.951105  0.679857  0.997479  
0.962681  0.784691  0.975932  0.858057  0.963319  0.717269  0.798164  
0.966790  0.804264  0.978500  0.877695  0.969726  0.739286  1.076816  
0.970506  0.823916  0.980675  0.897402  0.970621  0.742505  1.110661  
0.973829  0.843638  0.982452  0.917126  0.979766  0.777628  1.029354  
0.976756  0.863424  0.983857  0.936878  0.986286  0.806592  NaN       
0.979287  0.883264  0.984880  0.956704  0.992502  0.838593  NaN       
0.981421  0.903150  0.985431  0.973231  0.995282  0.854808  NaN       
0.983157  0.923075  0.985734  0.996316  0.998757  0.877884  NaN       
0.984494  0.943031  0.985341  1.025985  1.001313  0.897434  NaN       
0.985432  0.963009  0.984599  1.045805  1.004426  0.926730  NaN       
0.985970  0.983001  0.983468  1.065644  1.005504  0.939720  NaN       
0.986109  1.003000  0.980372  1.101875  1.006619  0.956033  NaN       
0.985847  1.022997  0.976397  1.134636  1.007810  0.979414  NaN       
0.985185  1.042985  0.973490  1.154259  1.008573  1.031847  NaN       
0.984124  1.062956  0.970202  1.173768  1.007969  1.058087  NaN       
0.982664  1.082901  0.966506  1.193242  1.007050  1.077731  NaN       
0.980805  1.102812  0.962416  1.212624  1.006655  1.084427  NaN       
0.978548  1.122683  0.957941  1.231922  1.004972  1.107652  NaN       
0.975894  1.142504  0.953077  1.251147  1.003166  1.126981  NaN       
0.972845  1.162269  0.947828  1.270290  0.999685  1.156311  NaN       
0.969400  1.181969  0.942208  1.289276  0.996830  1.175948  NaN       
0.965562  1.201596  0.936205  1.308128  0.993677  1.195103  NaN       
0.961333  1.221143  0.929821  1.326875  0.990100  1.214698  NaN       
0.956713  1.240602  0.921905  1.348572  0.984797  1.240610  0.983077  
0.951705  1.259965  0.914700  1.367068  0.980445  1.259841  1.052644  
0.946311  1.279224  0.907135  1.385405  0.975712  1.278877  0.884733  
0.940533  1.298371  0.899224  1.403522  0.970513  1.298079  1.126832  
0.934373  1.317399  0.890938  1.421505  0.965059  1.317026  1.013848  
0.927834  1.336301  0.882284  1.439337  0.959275  1.335876  0.818546  
0.920918  1.355067  0.873265  1.457011  0.953116  1.354526  1.232423  
0.913628  1.373692  0.863900  1.474493  0.946553  1.373118  1.274599  
0.905967  1.392166  0.854220  1.491741  0.939613  1.391627  0.923934  
0.897938  1.410484  0.844181  1.508808  0.932375  1.409831  1.041221  
0.889544  1.428638  0.833793  1.525680  0.924647  1.428300  0.653248  
0.880789  1.446621  0.823057  1.542357  0.916601  1.446633  0.764538  
0.871675  1.464424  0.812002  1.558800  0.908335  1.464477  0.660778  
0.862208  1.482043  0.800611  1.575052  0.899803  1.481971  1.402195  
0.852390  1.499468  0.788942  1.591003  0.890775  1.499642  1.421841  
0.842226  1.516693  0.776927  1.606750  0.879857  1.519979  0.616298  
0.831719  1.533711  0.764584  1.622267  0.870198  1.537139  0.680026  
0.820875  1.550515  0.751961  1.637506  0.860134  1.554183  0.749346  
0.809697  1.567099  0.739014  1.652528  0.849845  1.570853  0.800885  
0.798189  1.583456  0.725794  1.667268  0.839255  1.587304  0.847769  
0.786357  1.599579  0.712265  1.681747  0.828219  1.603704  0.909652  
0.774205  1.615462  0.698454  1.695940  0.816636  1.620219  0.995156  
0.761738  1.631098  0.684385  1.709844  0.805083  1.636134  1.035556  
0.748961  1.646483  0.670012  1.723498  0.793200  1.651868  1.078572  
0.735879  1.661608  0.655356  1.736878  0.781045  1.667296  1.113341  
0.722496  1.676469  0.640461  1.749941  0.768617  1.682472  1.143630  
0.708819  1.691060  0.625350  1.762660  0.755754  1.697548  1.081522  
0.694853  1.705374  0.609954  1.775115  0.742689  1.712247  1.648264  
0.680603  1.719406  0.594301  1.787270  0.729328  1.726815  1.156750  
0.666076  1.733151  0.578392  1.799125  0.715742  1.741104  1.180966  
0.651276  1.746602  0.562224  1.810683  0.699565  1.757320  1.537073  
0.636209  1.759755  0.545941  1.821836  0.685291  1.771031  1.580663  
0.620883  1.772605  0.529395  1.832699  0.670619  1.784912  1.637307  
0.605303  1.785145  0.512619  1.843239  0.656218  1.798081  1.615544  
0.589474  1.797372  0.495617  1.853453  0.641536  1.811012  1.599658  
0.573405  1.809279  0.478399  1.863336  0.626404  1.823810  1.614793  
