   7.4332600e-01	   2.3249311e-01	   7.4423823e-01	   2.2017073e-01	   7.5053245e-01	   2.2267929e-01	   2.2550337e-01	
   7.5845205e-01	   2.4557704e-01	   7.5927928e-01	   2.3291394e-01	   7.6593882e-01	   2.3522560e-01	   2.3877829e-01	
   7.7331340e-01	   2.5896086e-01	   7.7406307e-01	   2.4593246e-01	   7.8109401e-01	   2.4807382e-01	   2.5239846e-01	
   7.8790413e-01	   2.7263921e-01	   7.8860863e-01	   2.5930927e-01	   7.9578507e-01	   2.6110965e-01	   2.6618164e-01	
   8.0221839e-01	   2.8660662e-01	   8.0291838e-01	   2.7301270e-01	   8.1007814e-01	   2.7432105e-01	   2.8015121e-01	
   8.1625047e-01	   3.0085750e-01	   8.1695678e-01	   2.8700944e-01	   8.2430708e-01	   2.8800628e-01	   2.9461544e-01	
   8.2999473e-01	   3.1538616e-01	   8.3063811e-01	   3.0116672e-01	   8.3822846e-01	   3.0193278e-01	   3.0932725e-01	
   8.4344570e-01	   3.3018678e-01	   8.4414205e-01	   3.1568506e-01	   8.5201776e-01	   3.1620213e-01	   3.2451098e-01	
   8.5659798e-01	   3.4525344e-01	   8.5724544e-01	   3.3036938e-01	   8.6556023e-01	   3.3070582e-01	   3.4008961e-01	
   8.6944631e-01	   3.6058011e-01	   8.7012142e-01	   3.4542175e-01	   8.7862766e-01	   3.4523299e-01	   3.5578220e-01	
   8.8198556e-01	   3.7616066e-01	   8.8266950e-01	   3.6070509e-01	   8.9374137e-01	   3.6274675e-01	   3.7469786e-01	
   8.9421072e-01	   3.9198887e-01	   8.9488940e-01	   3.7614876e-01	   9.0656418e-01	   3.7825346e-01	   3.9150830e-01	
   9.0611689e-01	   4.0805840e-01	   9.0688973e-01	   3.9193661e-01	   9.1892755e-01	   3.9377454e-01	   4.0846626e-01	
   9.1769931e-01	   4.2436283e-01	   9.1856786e-01	   4.0795046e-01	   9.2887735e-01	   4.0671730e-01	   4.2273440e-01	
   9.2895335e-01	   4.4089563e-01	   9.2984503e-01	   4.2412206e-01	   9.4253421e-01	   4.2529505e-01	   4.4322675e-01	
   9.3987450e-01	   4.5765019e-01	   9.4076905e-01	   4.4047924e-01	   9.5371962e-01	   4.4125456e-01	   4.6087943e-01	
   9.5045839e-01	   4.7461980e-01	   9.5144772e-01	   4.5710081e-01	   9.6470743e-01	   4.5759532e-01	   4.7915432e-01	
   9.6070080e-01	   4.9179768e-01	   9.7188643e-01	   4.9109439e-01	   9.9094361e-01	   4.9951541e-01	   5.2593128e-01	
   9.7059763e-01	   5.0917696e-01	   9.8311055e-01	   5.1118581e-01	   9.9763048e-01	   5.1085174e-01	   5.3897885e-01	
   9.8014491e-01	   5.2675069e-01	   9.9229939e-01	   5.2848349e-01	   1.0074089e+00	   5.2811825e-01	   5.5885179e-01	
   9.8933884e-01	   5.4451184e-01	   1.0012672e+00	   5.4613855e-01	   1.0167395e+00	   5.4540122e-01	   5.7891847e-01	
   9.9817573e-01	   5.6245331e-01	   1.0098896e+00	   5.6398688e-01	   1.0258197e+00	   5.6295967e-01	   5.9962796e-01	
   1.0066520e+00	   5.8056791e-01	   1.0181636e+00	   5.8202273e-01	   1.0331776e+00	   5.7781571e-01	   6.1741764e-01	
   1.0147644e+00	   5.9884841e-01	   1.0260742e+00	   6.0021320e-01	   1.0429521e+00	   5.9855920e-01	   6.4271739e-01	
   1.0225095e+00	   6.1728747e-01	   1.0335329e+00	   6.1827819e-01	   1.0509861e+00	   6.1656481e-01	   6.6514493e-01	
   1.0298844e+00	   6.3587775e-01	   1.0407427e+00	   6.3671538e-01	   1.0586187e+00	   6.3468915e-01	   6.8820458e-01	
   1.0368860e+00	   6.5461179e-01	   1.0475879e+00	   6.5531093e-01	   1.0658096e+00	   6.5280288e-01	   7.1145071e-01	
   1.0435115e+00	   6.7348212e-01	   1.0540666e+00	   6.7405972e-01	   1.0726682e+00	   6.7101800e-01	   7.3694494e-01	
   1.0497583e+00	   6.9248117e-01	   1.0611099e+00	   6.9594566e-01	   1.0815293e+00	   6.9609970e-01	   7.7199311e-01	
   1.0556239e+00	   7.1160135e-01	   1.0658649e+00	   7.1163318e-01	   1.0945565e+00	   7.3710507e-01	             NaN	
   1.0611060e+00	   7.3083501e-01	   1.0778683e+00	   7.5629190e-01	   1.0999398e+00	   7.5615150e-01	             NaN	
   1.0662023e+00	   7.5017446e-01	   1.0823718e+00	   7.7560676e-01	   1.1049690e+00	   7.7524233e-01	             NaN	
